model	fold	feature	importance	clr
catboost	1	Fibroblasts SMOC2 PTGIS	1.9857789643694597	True
catboost	1	Goblet cells SPINK4	1.8908043943458082	True
catboost	1	Goblet cells MUC2 TFF1-	1.846358887883616	True
catboost	1	Enterocytes CA1 CA2 CA4-	1.658928104079904	True
catboost	1	T cells Naive CD4	1.602773675938284	True
catboost	1	Enterocytes BEST4	1.4424001071691332	True
catboost	1	NK-like cells ID3 ENTPD1	1.3072980580932625	True
catboost	1	Macrophages CCL3 CCL4	1.2563323650341671	True
catboost	1	Enterocytes TMIGD1 MEP1A	1.1400107468759497	True
catboost	1	Mast cells	1.0918699671011436	True
catboost	1	Goblet cells MUC2 TFF1	0.8872638886898045	True
catboost	1	Macrophages LYVE1	0.8588567675397334	True
catboost	1	T cells CD8	0.5811891069473605	True
catboost	1	Myofibroblasts HHIP NPNT	0.3416840524803187	True
catboost	1	T cells CD4 FOSB	0.2999602795902729	True
catboost	1	Stem cells OLFM4 LGR5	0.10076326289653563	True
logreg	2	Monocytes S100A8 S100A9	1.0983924986113744	True
logreg	2	Endothelial cells CD36	0.97749870657839	True
logreg	2	Epithelial Cycling cells	0.7114903666948976	True
logreg	2	Plasma cells	0.6528556067909655	True
logreg	2	Tregs	0.5892463511921536	True
logreg	2	Macrophages CCL3 CCL4	0.5647024481369116	True
logreg	2	Goblet cells SPINK4	0.5529206930778063	True
logreg	2	Stem cells OLFM4 PCNA	0.5093531024798785	True
logreg	2	Macrophages LYVE1	0.4185995446246682	True
logreg	2	Fibroblasts SMOC2 PTGIS	0.32399534700114696	True
logreg	2	T cells CD8 KLRG1	0.29270158628701526	True
logreg	2	T cells CD4 FOSB	0.2834569468413888	True
logreg	2	T cells CD8	0.2212771006310502	True
logreg	2	Macrophages	0.21941869902514236	True
logreg	2	T cells Naive CD4	0.21909256268170926	True
logreg	2	Fibroblasts ADAMDEC1	0.17430346771040303	True
logreg	2	Enterocytes TMIGD1 MEP1A	0.16292104377869543	True
logreg	2	T cells CD4 IL17A	0.159601047513064	True
logreg	2	Enterocytes BEST4	0.12949984218861044	True
logreg	2	Fibroblasts NPY SLITRK6	0.12899406767796384	True
logreg	2	NK-like cells ID3 ENTPD1	0.12898282989515705	True
logreg	2	Myofibroblasts HHIP NPNT	0.1205876863151263	True
logreg	2	Stem cells OLFM4	0.10299527722905277	True
logreg	2	B cells	0.0940721454265023	True
logreg	2	Goblet cells MUC2 TFF1-	0.09109931451271609	True
logreg	2	Mast cells	0.08976805543343222	True
logreg	2	Glial cells	0.07391979126796173	True
logreg	2	DC2 CD1D	0.06834241549778158	True
logreg	2	Fibroblasts KCNN3 LY6H	0.06274701128684355	True
logreg	2	Goblet cells MUC2 TFF1	0.0533047025196567	True
logreg	2	Stem cells OLFM4 LGR5	0.017029835939977665	True
logreg	2	Enterocytes CA1 CA2 CA4-	0.001569073962529095	True
linear_svm	2	Monocytes S100A8 S100A9	0.6468933454875905	True
linear_svm	2	Endothelial cells CD36	0.5959964495661305	True
linear_svm	2	Epithelial Cycling cells	0.4627380275878101	True
linear_svm	2	Macrophages CCL3 CCL4	0.35052211105228237	True
linear_svm	2	Plasma cells	0.34762432991736725	True
linear_svm	2	Goblet cells SPINK4	0.3286587455961712	True
linear_svm	2	Tregs	0.3224631902774129	True
linear_svm	2	Stem cells OLFM4 PCNA	0.3085146512426372	True
linear_svm	2	T cells CD4 FOSB	0.26230762554177356	True
linear_svm	2	T cells CD8 KLRG1	0.24819065544131874	True
linear_svm	2	T cells CD4 IL17A	0.23769875825442918	True
linear_svm	2	Macrophages LYVE1	0.18674373208503606	True
linear_svm	2	Fibroblasts SMOC2 PTGIS	0.18237207062811087	True
linear_svm	2	T cells Naive CD4	0.1527559427207379	True
linear_svm	2	Enterocytes TMIGD1 MEP1A	0.13478555661892522	True
linear_svm	2	Goblet cells MUC2 TFF1	0.10500672821935825	True
linear_svm	2	B cells	0.09135763117201584	True
linear_svm	2	T cells CD8	0.08938631743809958	True
linear_svm	2	Fibroblasts ADAMDEC1	0.08528401442570593	True
linear_svm	2	Enterocytes CA1 CA2 CA4-	0.07297164128833661	True
linear_svm	2	Fibroblasts KCNN3 LY6H	0.06882730249150532	True
linear_svm	2	Goblet cells MUC2 TFF1-	0.05473217083649712	True
linear_svm	2	DC2 CD1D	0.05405981005846573	True
linear_svm	2	Stem cells OLFM4 LGR5	0.051775564881393454	True
linear_svm	2	Glial cells	0.02915325992564813	True
linear_svm	2	Macrophages	0.02530702822584094	True
linear_svm	2	Fibroblasts NPY SLITRK6	0.017257253722783278	True
linear_svm	2	Mast cells	0.014014337717917102	True
linear_svm	2	Myofibroblasts HHIP NPNT	0.01104613613706501	True
linear_svm	2	Enterocytes BEST4	0.01099933569228334	True
linear_svm	2	Stem cells OLFM4	0.006546012208515514	True
linear_svm	2	NK-like cells ID3 ENTPD1	0.0007309838472597252	True
elasticnet	2	Monocytes S100A8 S100A9	1.3666734324001568	True
elasticnet	2	Endothelial cells CD36	0.9738010419424259	True
elasticnet	2	Epithelial Cycling cells	0.6870606013895297	True
elasticnet	2	Plasma cells	0.644024231982273	True
elasticnet	2	Macrophages CCL3 CCL4	0.6312050092494167	True
elasticnet	2	Goblet cells SPINK4	0.5693047134285099	True
elasticnet	2	Macrophages LYVE1	0.3333387778489672	True
elasticnet	2	Tregs	0.3272668000421092	True
elasticnet	2	Stem cells OLFM4 PCNA	0.3025353703902043	True
elasticnet	2	Fibroblasts SMOC2 PTGIS	0.18977141586934312	True
elasticnet	2	Fibroblasts ADAMDEC1	0.0	True
elasticnet	2	Enterocytes TMIGD1 MEP1A	0.0	True
elasticnet	2	Enterocytes BEST4	0.0	True
elasticnet	2	Enterocytes CA1 CA2 CA4-	0.0	True
elasticnet	2	DC2 CD1D	0.0	True
elasticnet	2	B cells	0.0	True
elasticnet	2	Macrophages	0.0	True
elasticnet	2	Goblet cells MUC2 TFF1-	0.0	True
elasticnet	2	Goblet cells MUC2 TFF1	0.0	True
elasticnet	2	Glial cells	0.0	True
elasticnet	2	Fibroblasts KCNN3 LY6H	0.0	True
elasticnet	2	Fibroblasts NPY SLITRK6	0.0	True
elasticnet	2	Mast cells	0.0	True
elasticnet	2	Myofibroblasts HHIP NPNT	0.0	True
elasticnet	2	Stem cells OLFM4	0.0	True
elasticnet	2	NK-like cells ID3 ENTPD1	0.0	True
elasticnet	2	T cells CD4 FOSB	0.0	True
elasticnet	2	Stem cells OLFM4 LGR5	0.0	True
elasticnet	2	T cells CD4 IL17A	0.0	True
elasticnet	2	T cells CD8	0.0	True
elasticnet	2	T cells CD8 KLRG1	0.0	True
elasticnet	2	T cells Naive CD4	0.0	True
xgb	2	Monocytes S100A8 S100A9	0.12458958476781845	True
xgb	2	Mast cells	0.06947281956672668	True
xgb	2	T cells CD8	0.06397135555744171	True
xgb	2	Endothelial cells CD36	0.05224386975169182	True
xgb	2	NK-like cells ID3 ENTPD1	0.05201876536011696	True
xgb	2	Stem cells OLFM4 PCNA	0.051739681512117386	True
xgb	2	Fibroblasts NPY SLITRK6	0.050345733761787415	True
xgb	2	Stem cells OLFM4	0.04778725281357765	True
xgb	2	Macrophages	0.04597701132297516	True
xgb	2	Epithelial Cycling cells	0.045651718974113464	True
xgb	2	DC2 CD1D	0.04555978253483772	True
xgb	2	Macrophages LYVE1	0.045151323080062866	True
xgb	2	Enterocytes BEST4	0.03383702039718628	True
xgb	2	Fibroblasts ADAMDEC1	0.03271713852882385	True
xgb	2	T cells Naive CD4	0.03174353390932083	True
xgb	2	Plasma cells	0.031659021973609924	True
xgb	2	Glial cells	0.029340703040361404	True
xgb	2	Goblet cells MUC2 TFF1-	0.02634347416460514	True
xgb	2	Enterocytes CA1 CA2 CA4-	0.025551458820700645	True
xgb	2	T cells CD4 FOSB	0.02486170083284378	True
xgb	2	Goblet cells SPINK4	0.023333366960287094	True
xgb	2	Myofibroblasts HHIP NPNT	0.01898547261953354	True
xgb	2	T cells CD8 KLRG1	0.011137908324599266	True
xgb	2	T cells CD4 IL17A	0.010821891017258167	True
xgb	2	Macrophages CCL3 CCL4	0.005158422980457544	True
xgb	2	Goblet cells MUC2 TFF1	0.0	True
xgb	2	Fibroblasts KCNN3 LY6H	0.0	True
xgb	2	Enterocytes TMIGD1 MEP1A	0.0	True
xgb	2	B cells	0.0	True
xgb	2	Fibroblasts SMOC2 PTGIS	0.0	True
xgb	2	Stem cells OLFM4 LGR5	0.0	True
xgb	2	Tregs	0.0	True
catboost	2	Monocytes S100A8 S100A9	26.950596022496658	True
catboost	2	Epithelial Cycling cells	7.969205865340734	True
catboost	2	Fibroblasts ADAMDEC1	6.735061995322486	True
catboost	2	Endothelial cells CD36	6.675518771939226	True
catboost	2	Fibroblasts NPY SLITRK6	5.4624455047615115	True
catboost	2	Macrophages CCL3 CCL4	4.994174147937414	True
catboost	2	Glial cells	4.532476169147752	True
catboost	2	T cells CD8	3.84229714766303	True
catboost	2	Tregs	3.443115807996235	True
catboost	2	Macrophages	2.655894586442054	True
catboost	2	T cells CD8 KLRG1	2.569303200330656	True
catboost	2	Myofibroblasts HHIP NPNT	2.1781554382974946	True
catboost	2	Macrophages LYVE1	1.9997879137776204	True
catboost	2	Enterocytes BEST4	1.8249684465119143	True
catboost	2	Enterocytes CA1 CA2 CA4-	1.6662787690533702	True
catboost	2	Stem cells OLFM4 PCNA	1.5663828266276998	True
catboost	2	B cells	1.4668180014918977	True
catboost	2	Goblet cells MUC2 TFF1	1.3221699172768127	True
catboost	2	Mast cells	1.2827195213539146	True
catboost	2	Stem cells OLFM4 LGR5	1.0607229719443583	True
catboost	2	Enterocytes TMIGD1 MEP1A	1.019913575125135	True
catboost	2	Goblet cells SPINK4	1.014926628864213	True
catboost	2	NK-like cells ID3 ENTPD1	0.9920471249369845	True
catboost	2	Goblet cells MUC2 TFF1-	0.9790818821217471	True
catboost	2	T cells Naive CD4	0.9639073869408733	True
